adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
198,Chris Bell,WR,MIA,,,,sleeper,half_ppr,198.3,,,2026-09-06T16:17:37.033843+00:00,christopher bell
199,Dallas Cowboys,DST,DAL,,,,sleeper,half_ppr,199.1,,,2026-09-06T16:17:37.033843+00:00,dallas cowboys
200,Malachi Fields,WR,NYG,,,,sleeper,half_ppr,199.1,,,2026-09-06T16:17:37.033843+00:00,malachi fields
201,Caleb Douglas,WR,MIA,,,,sleeper,half_ppr,201.5,,,2026-09-06T16:17:37.033843+00:00,caleb douglas
202,Dontayvion Wicks,WR,PHI,,,,sleeper,half_ppr,202.5,,,2026-09-06T16:17:37.033843+00:00,dontayvion wicks
203,Cooper Kupp,WR,SEA,,,,sleeper,half_ppr,203.7,,,2026-09-06T16:17:37.033843+00:00,cooper kupp
204,Terrance Ferguson,TE,LAR,,,,sleeper,half_ppr,204.6,,,2026-09-06T16:17:37.033843+00:00,terrance ferguson
205,Ray Davis,RB,BUF,,,,sleeper,half_ppr,205.9,,,2026-09-06T16:17:37.033843+00:00,ray davis
206,Dalton Schultz,TE,HOU,,,,sleeper,half_ppr,206.4,,,2026-09-06T16:17:37.033843+00:00,dalton schultz
207,Green Bay Packers,DST,GB,,,,sleeper,half_ppr,207.1,,,2026-09-06T16:17:37.033843+00:00,green bay packers
208,Fernando Mendoza,QB,LV,,,,sleeper,half_ppr,207.6,,,2026-09-06T16:17:37.033843+00:00,fernando mendoza
209,C.J. Stroud,QB,HOU,,,,sleeper,half_ppr,209.7,,,2026-09-06T16:17:37.033843+00:00,cj stroud
210,Jerry Jeudy,WR,CLE,,,,sleeper,half_ppr,210.8,,,2026-09-06T16:17:37.033843+00:00,jerry jeudy
211,Jalen McMillan,WR,TB,,,,sleeper,half_ppr,211.5,,,2026-09-06T16:17:37.033843+00:00,jalen mcmillan
